Timestamp,WindSpeed_mps,WindDirection_deg,AirTemperature_C,Humidity_pct,AirPressure_hPa,GeneratorRPM,GeneratorVoltage_V,GeneratorCurrent_A,BatteryVoltage_V,PumpStatus,PumpPower_W,WaterFlow_LPM,TankLevel_pct,EnergyGenerated_Wh,EnergyConsumed_Wh,FaultCode,WaterOutput_LPH
1/1/2025 2:40,6.400894357,201.038248,23.00432155,72.39804864,1013.101867,1384.484073,76.2172186,4.743864828,14.4,1,361.5641826,17.6075273,61.38961438,30.00982716,30.00982716,Normal,1056.451638
1/1/2025 2:45,4.944298606,181.782038,21.73913183,79.97071413,1014.327886,908.0199257,49.55852703,3.145750393,14.4,1,155.8987559,14.21221363,61.54343104,12.93959674,12.93959674,Normal,852.7328176
1/1/2025 2:50,5.868882169,194.6742306,22.21441566,80.56071121,1014.18253,1197.377782,65.85996107,4.162545882,14.4,1,274.1451098,16.17875494,61.72170567,22.75404411,22.75404411,Normal,970.7252963
1/1/2025 2:55,6.01808678,177.5478601,21.74183559,79.93482548,1013.66914,1269.900702,69.47720156,4.374811887,14.4,1,303.9496873,16.31326155,61.91447048,25.22782404,25.22782404,Normal,978.7956929
1/1/2025 3:00,5.388217962,181.4478994,22.65962777,73.75993398,1013.616104,1053.171535,58.12212758,3.648708926,14.4,1,212.0707257,15.16943339,62.06783373,17.60187023,17.60187023,Normal,910.1660033
1/1/2025 3:05,5.391159672,167.7647157,21.51026115,75.7451988,1013.961734,1058.307204,58.06893362,3.627205962,14.4,1,210.6279822,14.6572698,62.23410548,17.48212252,17.48212252,Normal,879.436188
1/1/2025 3:10,4.516710485,150.7534454,21.85133995,68.96712029,1014.104033,778.8054171,42.42232694,2.681119087,14.4,1,113.7393105,12.68093576,62.39914318,9.440362771,9.440362771,Normal,760.8561458
1/1/2025 3:15,4.811967421,192.1627204,22.27808739,74.58332232,1012.400754,917.944269,49.98998572,3.133457651,14.4,1,156.6415032,13.72303308,62.55418692,13.00124477,13.00124477,Normal,823.381985
1/1/2025 3:20,4.606840531,202.4900441,21.7158367,70.38255954,1013.032097,839.153477,46.07737191,2.864645905,14.4,1,131.9953548,12.94581112,62.69474938,10.95561444,10.95561444,Normal,776.7486672
1/1/2025 3:25,5.096630763,169.1952006,22.13467341,77.88440391,1015.742696,962.0292284,52.96642653,3.286277932,14.4,1,174.0623986,14.01026087,62.85894935,14.44717909,14.44717909,Normal,840.6156525
1/1/2025 3:30,4.651592484,176.5971602,21.79897607,69.02013262,1013.404582,835.7406588,46.00843687,2.921060948,14.4,1,134.3934482,12.48851893,62.97153386,11.1546562,11.1546562,Normal,749.3111361
1/1/2025 3:35,5.732915273,193.1889085,22.41646465,73.8361802,1012.499082,1162.480931,63.30911799,3.949057064,14.4,1,250.0113196,15.67783706,63.16042856,20.75093953,20.75093953,Pump Fault,940.6702236
1/1/2025 3:40,5.304967897,186.6432964,21.03036337,83.94215552,1013.845234,1065.018497,58.08529997,3.582455439,14.4,1,208.0879988,14.56573615,63.32914821,17.2713039,17.2713039,Normal,873.9441689
1/1/2025 3:45,5.440450975,179.0111377,21.83853262,71.45106098,1013.694412,1107.869842,60.49472107,3.821132698,14.4,1,231.1583568,15.59186762,63.48641161,19.18614361,19.18614361,Normal,935.5120572
1/1/2025 3:50,3.087511533,167.3419221,22.13758196,68.54435437,1013.212004,465.2379575,25.53462548,1.581115137,14.4,1,40.37318288,8.162356837,63.58006094,3.350974179,3.350974179,Normal,489.7414102
1/1/2025 3:55,4.147017778,186.5447682,21.16319803,71.56883281,1013.095676,707.2717484,39.2037648,2.439078595,14.4,1,95.62106355,11.60445331,63.70136166,7.936548275,7.936548275,Normal,696.2671988
1/1/2025 4:00,4.512179942,206.4367741,21.5571644,75.43496511,1013.283096,810.6991821,45.18111161,2.86306993,14.4,1,129.356682,12.93926893,63.82150081,10.73660461,10.73660461,Normal,776.3561357
1/1/2025 4:05,3.96943876,229.2440256,21.33954764,79.71676124,1014.644297,684.0641443,37.78406732,2.358250375,14.4,1,89.10429093,11.4951884,63.97015656,7.395656147,7.395656147,Normal,689.711304
1/1/2025 4:10,4.578908507,214.8325474,21.61697085,77.91575248,1012.40175,828.8558794,45.90589978,2.935284743,14.4,1,134.7468872,12.72456755,64.09315635,11.18399164,11.18399164,Normal,763.4740529
1/1/2025 4:15,5.436195163,171.1353324,21.03457831,77.99421295,1015.554586,1093.829544,60.67382864,3.839724393,14.4,1,232.9707798,15.77114871,64.26582146,19.33657472,19.33657472,Normal,946.2689226
1/1/2025 4:20,5.952416249,185.5574308,20.94190239,77.91882888,1012.335045,1223.002013,67.41341015,4.224387104,14.4,1,284.7803405,16.56955616,64.47789258,23.63676826,23.63676826,Normal,994.1733699
1/1/2025 4:25,5.35061506,192.7058646,21.4896848,74.84439776,1014.196903,1048.090668,58.06191093,3.675457732,14.4,1,213.4040995,15.07045285,64.66672771,17.71254026,17.71254026,Battery Low,904.2271709
1/1/2025 4:30,4.773673993,215.4803927,20.75270338,75.56731212,1015.104119,879.8357253,48.44384315,3.022191243,14.4,1,146.4065585,13.4208878,64.80217254,12.15174436,12.15174436,Normal,805.2532683
1/1/2025 4:35,4.945820599,165.4880661,21.64471836,75.86569053,1014.371142,946.8381583,51.73411528,3.170152231,14.4,1,164.005021,14.30510342,64.98937056,13.61241674,13.61241674,Normal,858.3062052
1/1/2025 4:40,4.583161686,179.4060575,20.84501952,82.78328764,1015.014661,861.0556346,47.01898363,2.944346972,14.4,1,138.440202,12.45380557,65.14281745,11.49053677,11.49053677,Normal,747.2283341
1/1/2025 4:45,3.955816594,198.5373394,21.50214808,77.27907735,1012.889576,662.5881732,36.65046003,2.21990273,14.4,1,81.36045629,11.48299865,65.25820421,6.752917872,6.752917872,Normal,688.979919
1/1/2025 4:50,3.387520221,203.3117351,20.92731481,80.27671253,1015.06028,504.4001551,27.44368795,1.70191136,14.4,1,46.70672427,9.803846798,65.33637693,3.876658115,3.876658115,Normal,588.2308079
1/1/2025 4:55,3.657026106,149.5296308,20.36866568,78.14633516,1013.232103,581.4843998,31.51339578,1.932249368,14.4,1,60.89173909,9.870503983,65.43819341,5.054014345,5.054014345,Normal,592.230239
1/1/2025 5:00,3.045375247,158.6056686,21.56338283,76.66924741,1012.452201,470.833409,25.72123899,1.606262072,14.4,1,41.31505063,8.072362486,65.49972876,3.429149202,3.429149202,Normal,484.3417492
1/1/2025 5:05,5.025875577,176.0403974,20.62496726,75.62985905,1014.356505,961.8630748,52.60592127,3.274686522,14.4,1,172.2679014,14.21379589,65.67405875,14.29823581,14.29823581,Normal,852.8277533
1/1/2025 5:10,2.587013682,217.5208358,21.72479653,75.32108843,1013.737943,340.9644714,18.36461976,1.163736376,14.4,0,0,0,65.61938167,1.773840812,0,Normal,0
1/1/2025 5:15,4.132420098,156.5436521,21.22869198,76.72289668,1012.919182,742.8006402,40.68705553,2.523749533,14.4,1,102.6839374,11.11945029,65.73102782,8.522766803,8.522766803,Normal,667.1670172
1/1/2025 5:20,4.706036376,185.9925915,20.55677956,77.80005587,1013.617505,877.3778529,48.13341589,3.049840158,14.4,1,146.7992247,13.26477503,65.90046995,12.18433565,12.18433565,Normal,795.8865016
1/1/2025 5:25,5.448907108,149.7750154,21.20017701,82.15525238,1015.249029,1061.872216,58.44903536,3.646852245,14.4,1,213.1549958,15.23987556,66.07696343,17.69186465,17.69186465,Normal,914.3925336
1/1/2025 5:30,4.816194685,187.4407636,20.46371223,71.91093189,1013.073309,901.614802,49.38549104,3.092778339,14.4,1,152.738377,13.73816923,66.22156273,12.67728529,12.67728529,Normal,824.290154
1/1/2025 5:35,4.945241328,150.8301449,20.95195314,73.83010757,1014.051701,957.6946407,52.52353319,3.305145019,14.4,1,173.5978941,14.24933317,66.41374693,14.40862521,14.40862521,Normal,854.9599902
1/1/2025 5:40,3.705409072,203.4273338,21.0389864,74.73782276,1012.860953,605.3336716,33.46503405,2.087228737,14.4,1,69.84918077,10.17207631,66.50339631,5.797482004,5.797482004,Normal,610.3245786
1/1/2025 5:45,4.473794794,216.0022895,21.04588847,71.83407032,1013.85383,804.8458442,44.55045635,2.768475264,14.4,1,123.3368364,12.82867209,66.65542755,10.23695742,10.23695742,Normal,769.7203253
1/1/2025 5:50,4.718284811,185.9858471,20.68917195,76.23438134,1014.511284,888.0843698,48.94657204,3.068512031,14.4,1,150.1931452,13.45108705,66.81678031,12.46603105,12.46603105,Normal,807.0652229
1/1/2025 5:55,3.375417676,177.9662276,20.56436772,73.00373242,1016.478204,527.6504617,28.906922,1.820006093,14.4,1,52.61077417,8.992075704,66.90027134,4.366694256,4.366694256,Normal,539.5245422
1/1/2025 6:00,4.893599529,196.4745941,21.09171413,74.07658689,1014.157793,902.2255661,49.43583424,3.074939529,14.4,1,152.0122008,12.7698527,67.05700233,12.61701267,12.61701267,Normal,766.1911621
1/1/2025 6:05,3.327775221,169.0321438,20.82591545,73.08085331,1014.393241,501.3281906,27.40272026,1.721833319,14.4,1,47.18291678,9.245524575,67.13802794,3.916182092,3.916182092,Normal,554.7314745
1/1/2025 6:10,3.91050817,203.80586,21.34884076,72.3222622,1013.412366,668.148461,36.61581374,2.271889827,14.4,1,83.18709474,10.69715137,67.24281717,6.904528863,6.904528863,Normal,641.8290825
1/1/2025 6:15,3.376853831,197.481054,20.02883539,75.81456707,1014.881914,507.3981433,27.6759185,1.774809804,14.4,1,49.11949147,9.333279259,67.34657074,4.076917792,4.076917792,Normal,559.9967556
1/1/2025 6:20,2.805345913,183.6607279,21.6750184,73.97259923,1014.354956,409.7232217,22.13826952,1.428501207,14.4,1,31.62454475,7.892900168,67.40376309,2.624837214,2.624837214,Normal,473.5740101
1/1/2025 6:25,4.799347503,206.3077887,20.85652705,72.75201612,1014.822844,875.9208414,48.01241783,2.956654517,14.4,1,141.956132,12.73897699,67.55380229,11.78235896,11.78235896,Normal,764.3386195
1/1/2025 6:30,4.326751236,203.5972759,21.30323277,72.94089475,1013.482492,750.7655979,41.66263447,2.596724293,14.4,1,108.186375,12.64334999,67.66415302,8.979469127,8.979469127,Normal,758.6009993
1/1/2025 6:35,3.169530723,200.708904,21.01189049,75.4589709,1014.188427,470.0297042,25.55821998,1.601820185,14.4,1,40.93967265,9.022858752,67.72926914,3.39799283,3.39799283,Normal,541.3715251
1/1/2025 6:40,2.668884198,196.9368178,20.22696504,81.32797524,1012.772147,384.6889868,21.38301647,1.369484255,14.4,0,0,0,67.69956748,2.430547464,0,Normal,0
1/1/2025 6:45,4.257117374,220.9289646,20.48427517,74.05060233,1014.584252,741.8364223,40.25065718,2.473714259,14.4,1,99.56862459,11.86359149,67.85157103,8.264195841,8.264195841,Normal,711.8154893
1/1/2025 6:50,4.245912365,167.7232475,20.34947095,75.86072951,1013.641719,747.9284515,41.1534208,2.554067751,14.4,1,105.1086249,11.96902173,67.96743485,8.724015867,8.724015867,Normal,718.1413036
1/1/2025 6:55,4.609822656,158.6328077,20.49582462,75.41133517,1014.459098,859.4750572,47.18948368,2.909046627,14.4,1,137.2764083,12.70925023,68.11637255,11.39394189,11.39394189,Normal,762.555014
1/1/2025 7:00,5.494219654,171.7574064,20.66699998,74.07406722,1014.768133,1093.453773,59.84564023,3.727364941,14.4,1,223.0665413,15.39057347,68.32287265,18.51452293,18.51452293,Normal,923.434408
1/1/2025 7:05,3.392332428,172.8484055,20.48574763,73.63452072,1013.982999,512.1524283,27.58580226,1.764694639,14.4,1,48.68051737,9.625230836,68.39455304,4.040482942,4.040482942,Normal,577.5138502
1/1/2025 7:10,4.0804908,205.3564557,20.1781899,75.20188688,1014.0379,690.4519815,37.8253551,2.367149573,14.4,1,89.53827319,11.3076243,68.49934633,7.431676675,7.431676675,Normal,678.4574578
1/1/2025 7:15,4.692300489,157.9960028,20.15473511,78.2633442,1013.874437,856.8483979,46.94038629,2.96301528,14.4,1,139.0850818,13.61665184,68.6635499,11.54406179,11.54406179,Normal,816.9991105
1/1/2025 7:20,3.928669625,195.3568153,20.65266585,73.70972813,1012.617549,679.9950343,37.07843124,2.266753957,14.4,1,84.04768074,11.26840572,68.75876961,6.975957501,6.975957501,Normal,676.1043432
1/1/2025 7:25,3.576459064,176.6702263,20.41527097,73.2818532,1015.644786,555.5754824,30.86885101,1.925868533,14.4,1,59.44934881,9.919082996,68.86789357,4.934295951,4.934295951,Normal,595.1449797
1/1/2025 7:30,4.615380644,204.9505161,19.90396604,75.81458505,1013.164773,863.6939574,47.39299894,2.999212247,14.4,1,142.1416628,13.29521233,69.03509701,11.79775802,11.79775802,Normal,797.7127396
1/1/2025 7:35,6.218436051,197.6694086,20.68411365,77.64627399,1014.242705,1306.540906,71.40042241,4.485804177,14.4,1,320.288313,17.43065564,69.27314742,26.58392998,26.58392998,Normal,1045.839338
1/1/2025 7:40,4.497280943,186.2126489,19.46090474,84.82510269,1013.444921,812.8912907,45.14196479,2.841667496,14.4,1,128.2784541,12.41186444,69.41495112,10.64711169,10.64711169,Normal,744.7118663
1/1/2025 7:45,5.04712784,144.0034102,20.64188049,73.10356486,1013.583637,957.1979856,52.78100933,3.347028122,14.4,1,176.6595226,14.35691554,69.60027702,14.66274037,14.66274037,Normal,861.4149323
1/1/2025 7:50,5.752573608,196.4463353,20.49962129,77.52085312,1014.877989,1183.426354,64.99764956,4.084222054,14.4,1,265.4648338,15.95058976,69.76896788,22.0335812,22.0335812,Normal,957.0353859
1/1/2025 7:55,4.809220192,187.9440155,20.26998952,72.73238916,1013.268799,897.1807002,49.18514136,3.015648832,14.4,1,148.3251141,13.62852411,69.93840934,12.31098447,12.31098447,Normal,817.7114467
1/1/2025 8:00,3.235223607,192.8868432,20.20164143,77.74903911,1016.356635,531.9194751,29.6963175,1.842248728,14.4,1,54.70800314,8.94965037,70.00075018,4.54076426,4.54076426,Normal,536.9790222
1/1/2025 8:05,4.409005495,214.275187,19.77650476,75.16711,1014.273901,805.0608049,44.21294553,2.744150665,14.4,1,121.3269839,12.8049494,70.12235796,10.07013966,10.07013966,Normal,768.2969641
1/1/2025 8:10,3.457252091,193.7348039,20.67962996,74.88190323,1013.708729,544.4215396,29.88495927,1.873768667,14.4,1,55.99750029,10.17591951,70.22574064,4.647792524,4.647792524,Normal,610.5551707
1/1/2025 8:15,5.049098424,212.1041024,20.30891665,68.74094839,1012.590499,964.3430381,52.9822361,3.306481758,14.4,1,175.1847972,14.63792673,70.40809706,14.54033816,14.54033816,Normal,878.275604
1/1/2025 8:20,4.018627857,219.2120235,19.13841633,71.61796198,1014.628606,665.9190014,36.71012679,2.328187969,14.4,1,85.46807552,11.17249507,70.51046289,7.093850268,7.093850268,Normal,670.3497041
1/1/2025 8:25,3.216694705,189.0188921,19.93156623,72.5366823,1012.584839,484.0144288,26.98095508,1.682594555,14.4,1,45.39800811,8.795789617,70.56627282,3.768034673,3.768034673,Normal,527.747377
1/1/2025 8:30,4.644828215,145.6093454,20.68951465,75.71203915,1015.509286,872.2874583,47.22704151,2.934458727,14.4,1,138.5858041,12.78095707,70.73351444,11.50262174,11.50262174,Normal,766.8574242
1/1/2025 8:35,6.628922238,203.8728485,19.52686415,76.76927966,1012.443475,1441.412259,79.24578791,4.996107921,14.4,1,395.9205086,18.56311987,70.97537852,32.86140222,32.86140222,Normal,1113.787192
1/1/2025 8:40,4.377819417,200.571497,20.22826298,74.21934781,1013.060426,762.3843085,42.03478438,2.643943672,14.4,1,111.1376022,12.34731102,71.08638609,9.22442098,9.22442098,Normal,740.8386611
1/1/2025 8:45,4.958489091,206.2776567,20.23010994,80.30562248,1014.104819,942.1856616,51.77306828,3.170938053,14.4,1,164.1691923,13.61889408,71.22792138,13.62604296,13.62604296,Sensor Fault,817.133645
1/1/2025 8:50,5.134977899,198.1723468,21.07930755,67.97584679,1013.90259,962.2651509,53.35730003,3.351611596,14.4,1,178.8329455,14.73061515,71.40573069,14.84313448,14.84313448,Normal,883.8369093
1/1/2025 8:55,4.185191566,180.4784681,19.29248892,76.58124316,1013.142486,708.5534536,39.0562622,2.435178458,14.4,1,95.10896834,11.34994461,71.50610843,7.894044372,7.894044372,Normal,680.9966768
1/1/2025 9:00,4.470556505,242.8927184,19.51907756,71.91400752,1014.126463,815.1492815,44.63200921,2.789004398,14.4,1,124.47887,12.66448043,71.65441002,10.33174621,10.33174621,Normal,759.8688261
1/1/2025 9:05,3.793314065,219.6520106,20.47611419,79.05838948,1014.141024,635.4100614,35.00188224,2.171123122,14.4,1,75.99339584,10.11064773,71.77248528,6.307451855,6.307451855,Normal,606.6388638
1/1/2025 9:10,3.772421409,202.8429736,19.31599443,71.00686721,1013.699462,603.112922,32.88538686,2.031835457,14.4,1,66.81769504,10.84388449,71.87132492,5.545868688,5.545868688,Normal,650.6330692
1/1/2025 9:15,3.680862456,184.3547931,20.0293819,82.61661709,1014.008613,607.9516266,33.62376634,2.161470507,14.4,1,72.67677927,10.60214065,71.96587694,6.032172679,6.032172679,Normal,636.1284387
1/1/2025 9:20,5.236178957,206.7935577,20.49649778,74.61061198,1013.693227,1009.990174,55.64009233,3.521376217,14.4,1,195.9296978,14.7783323,72.12161134,16.26216492,16.26216492,Normal,886.699938
1/1/2025 9:25,3.764460239,195.3487978,20.02905735,79.57559783,1014.573505,643.9681866,35.53954716,2.181794968,14.4,1,77.54000516,10.46338221,72.21200303,6.435820428,6.435820428,Normal,627.8029328
1/1/2025 9:30,4.419352816,189.7200977,20.05884682,74.25142623,1012.837801,810.0820407,44.72847118,2.851828408,14.4,1,127.5579248,12.8817988,72.33326295,10.58730776,10.58730776,Normal,772.907928
1/1/2025 9:35,4.520816975,180.2789281,20.14195076,73.78202679,1013.10235,843.2257086,46.45319322,2.888320845,14.4,1,134.1717263,12.53108977,72.45695307,11.13625328,11.13625328,Normal,751.8653862
1/1/2025 9:40,4.092546113,191.9942284,21.0564018,76.61933921,1012.831866,693.3874457,38.71620211,2.407433176,14.4,1,93.20666941,10.84061859,72.57288615,7.736153561,7.736153561,Normal,650.4371152
1/1/2025 9:45,4.68138951,198.1849487,20.27864582,74.8499296,1013.862924,847.8561287,46.56110861,2.868048251,14.4,1,133.5395061,12.83239547,72.70598017,11.08377901,11.08377901,Normal,769.9437281
1/1/2025 9:50,3.827288383,169.9398149,19.941463,77.40104044,1013.465353,661.463165,36.29534631,2.289465859,14.4,1,83.09695622,10.63724805,72.79676549,6.897047366,6.897047366,Normal,638.2348832
1/1/2025 9:55,3.273964041,207.0397612,20.26139295,74.51599489,1013.212011,493.3434904,27.06309751,1.63739887,14.4,1,44.31308528,8.929074624,72.89144804,3.677986078,3.677986078,Normal,535.7444775
1/1/2025 10:00,5.24523228,190.042931,19.53841727,72.61775136,1013.865116,1029.465068,56.65006419,3.539676578,14.4,1,200.5229054,14.65026788,73.05406652,16.64340114,16.64340114,Normal,879.0160726
1/1/2025 10:05,3.963765099,215.432903,20.29111943,77.33530344,1014.317076,691.5685709,38.4073948,2.401006837,14.4,1,92.21641751,11.37828068,73.19682825,7.653962653,7.653962653,Normal,682.696841
1/1/2025 10:10,3.298307234,208.5289289,19.6610731,73.23820553,1014.47675,498.8025993,28.05150558,1.772871082,14.4,1,49.73170305,9.321818113,73.26759954,4.127731353,4.127731353,Normal,559.3090868
1/1/2025 10:15,2.736479027,189.3365889,20.43006811,80.48954052,1014.65809,375.4842883,20.71011267,1.343427912,14.4,0,0,0,73.22664072,2.309271104,0,Normal,0
1/1/2025 10:20,4.690240712,198.2049565,19.66296505,81.3659848,1014.552708,889.1000779,49.01140886,3.071699543,14.4,1,150.5483222,13.16661858,73.37650129,12.49551074,12.49551074,Normal,789.9971149
1/1/2025 10:25,4.725480661,228.5756043,20.67665836,77.99384027,1014.283377,879.8038766,48.77856184,3.065371318,14.4,1,149.5244044,12.87605684,73.54903404,12.41052557,12.41052557,Normal,772.5634105
1/1/2025 10:30,5.612344465,206.8155597,20.9459526,73.29211988,1013.715508,1175.710586,64.75644403,4.068309558,14.4,1,263.4492602,15.90276441,73.76166436,21.86628859,21.86628859,Normal,954.1658645
1/1/2025 10:35,3.422089747,178.0245619,20.42316641,77.14803857,1014.757509,528.6457796,28.53868559,1.748641016,14.4,1,49.90391616,9.270659062,73.84808863,4.142025041,4.142025041,Sensor Fault,556.2395437
1/1/2025 10:40,3.999972151,199.9668941,19.44217626,77.99188075,1013.189345,693.5930849,38.3704847,2.399750703,14.4,1,92.07959761,11.09845854,73.97871175,7.642606602,7.642606602,Normal,665.9075123
1/1/2025 10:45,4.216269449,175.5753361,20.42405711,76.76856166,1014.257872,733.2916172,39.80342039,2.518200228,14.4,1,100.2329823,11.49529428,74.07655559,8.319337532,8.319337532,Normal,689.7176566
